transaction_id,amount,transaction_time,merchant_category,distance_from_home,is_fraud
TXN04877,52.72,17,2,0.68,0
TXN04878,103.61,7,1,3.82,0
TXN04879,36.12,1,1,12.28,0
TXN04880,4.65,18,2,3.27,0
TXN04881,100.23,10,4,6.57,0
TXN04882,27.06,18,3,27.19,0
TXN04883,39.26,23,2,6.53,0
TXN04884,33.83,15,2,15.18,0
TXN04885,58.95,22,1,0.75,0
TXN04886,1.33,19,1,5.4,0
TXN04887,80.49,7,2,27.6,0
TXN04888,11.92,20,5,3.54,0
TXN04889,52.42,18,1,4.46,0
TXN04890,8.5,15,4,12.43,0
TXN04891,24.71,20,3,41.06,0
TXN04892,12.5,23,2,3.75,0
TXN04893,109.4,10,1,1.46,0
TXN04894,12.31,1,5,8.92,0
TXN04895,21.2,21,3,22.28,0
TXN04896,61.2,1,2,20.24,0
TXN04897,18.94,3,1,19.01,0
TXN04898,135.12,19,2,0.08,0
TXN04899,128.48,3,3,4.79,0
TXN04900,83.82,0,2,10.08,0
TXN04901,37.62,12,1,3.2,0
TXN04902,127.75,13,1,9.4,0
TXN04903,58.24,23,4,6.55,0
TXN04904,5.67,1,5,0.78,0
TXN04905,40.4,20,2,5.22,0
TXN04906,741.47,2,1,366.35,1
TXN04907,3.46,19,2,11.88,0
TXN04908,79.52,14,1,13.15,0
TXN04909,156.51,17,1,10.3,0
TXN04910,26.06,16,1,23.67,0
TXN04911,134.47,7,1,30.39,0
TXN04912,18.5,4,4,15.1,0
TXN04913,42.29,10,5,6.74,0
TXN04914,49.43,4,5,2.32,0
TXN04915,21.43,4,2,7.53,0
TXN04916,25.07,12,2,0.13,0
TXN04917,74.6,20,2,17.68,0
TXN04918,39.93,19,1,12.19,0
TXN04919,99.15,13,3,13.07,0
TXN04920,47.07,14,4,22.91,0
TXN04921,77.61,17,4,26.2,0
TXN04922,230.93,0,1,1.15,0
TXN04923,31.73,11,2,0.28,0
TXN04924,3.93,23,1,13.13,0
TXN04925,35.77,2,2,1.12,0
TXN04926,66.88,4,5,20.23,0
TXN04927,9.91,6,3,29.41,0
TXN04928,103.78,16,1,19.53,0
TXN04929,472.85,4,1,114.62,1
TXN04930,1147.79,5,2,109.83,1
TXN04931,36.37,11,1,0.78,0
TXN04932,33.23,11,3,5.88,0
TXN04933,3.32,7,3,14.13,0
TXN04934,24.02,16,3,17.75,0
TXN04935,14.51,9,4,1.15,0
TXN04936,2.67,9,2,26.23,0
TXN04937,934.52,10,1,345.7,1
TXN04938,104.57,5,5,6.2,0
TXN04939,52.03,22,2,6.02,0
TXN04940,5.76,9,4,19.47,0
TXN04941,12.48,4,3,1.61,0
TXN04942,16.23,20,2,1.55,0
TXN04943,3.35,15,3,3.6,0
TXN04944,14.64,5,2,2.71,0
TXN04945,43.52,13,4,0.85,0
TXN04946,123.81,2,3,5.94,0
TXN04947,182.17,0,2,10.5,0
TXN04948,7.8,19,1,7.53,0
TXN04949,37.12,19,1,7.83,0
TXN04950,84.19,20,1,20.96,0
TXN04951,24.99,20,3,0.89,0
TXN04952,50.24,2,2,6.42,0
TXN04953,15.57,17,2,30.98,0
TXN04954,150.89,19,1,12.13,0
TXN04955,75.36,15,1,0.18,0
TXN04956,106.23,5,4,8.39,0
TXN04957,334.17,5,3,10.65,0
TXN04958,32.23,7,4,7.25,0
TXN04959,1473.66,5,5,386.48,1
TXN04960,1.78,0,5,1.06,0
TXN04961,8.57,14,1,18.21,0
TXN04962,32.77,19,4,3.5,0
TXN04963,75.32,10,2,1.0,0
TXN04964,8.36,9,2,18.24,0
TXN04965,68.7,6,5,1.81,0
TXN04966,8.79,10,5,1.73,0
TXN04967,27.58,0,3,14.09,0
TXN04968,26.66,22,4,11.38,0
TXN04969,31.0,3,4,3.62,0
TXN04970,27.46,17,3,4.38,0
TXN04971,3.36,6,4,12.88,0
TXN04972,16.75,11,4,48.59,0
TXN04973,97.95,13,5,4.01,0
TXN04974,65.53,21,5,1.28,0
TXN04975,664.24,1,5,334.68,1
TXN04976,10.36,18,4,14.62,0
TXN04977,26.63,12,5,1.08,0
TXN04978,29.91,9,4,35.72,0
TXN04979,705.28,5,1,297.08,1
TXN04980,55.97,16,2,52.0,0
TXN04981,42.48,19,4,1.19,0
TXN04982,50.92,19,1,3.25,0
TXN04983,115.26,6,5,35.43,0
TXN04984,7.83,18,1,1.83,0
TXN04985,45.1,1,3,14.8,0
TXN04986,178.85,9,2,3.09,0
TXN04987,13.83,9,1,6.14,0
TXN04988,12.68,9,5,3.35,0
TXN04989,16.55,11,1,0.67,0
TXN04990,16.68,4,5,6.38,0
TXN04991,50.35,3,1,2.61,0
TXN04992,86.01,12,4,11.29,0
TXN04993,29.17,2,1,12.53,0
TXN04994,13.28,16,2,4.55,0
TXN04995,24.59,22,3,6.09,0
TXN04996,2.45,13,3,2.66,0
TXN04997,3.76,21,1,15.52,0
TXN04998,63.81,17,5,0.1,0
TXN04999,170.69,1,3,46.46,0
